age,numberofdependents,zipcode,latitude,longitude,population,numberofreferrals,avgmonthlylongdistancecharges,avgmonthlygbdownload,monthlycharge,satisfactionscore,churnscore,cltv
71.0,0.0,92606.0,33.703976,-117.824172,17621.0,1.0,2.38,20.0,98.7,3.0,66.0,2535.0
69.0,0.0,92672.0,33.429488,-117.609432,34946.0,0.0,2.57,21.0,92.45,4.0,80.0,5857.0
76.0,2.0,92677.0,33.529047,-117.701175,62103.0,5.0,30.16,19.0,86.7,3.0,44.0,4485.0
78.0,0.0,92705.0,33.766004,-117.786763,44117.0,1.0,27.79,10.0,105.0,5.0,56.0,6423.0
77.0,0.0,92801.0,33.844983,-117.952151,60553.0,0.0,37.4,16.0,95.4,4.0,47.0,5691.0
72.0,0.0,92806.0,33.83796,-117.870494,34398.0,1.0,46.82,18.0,115.05,4.0,53.0,4438.0
76.0,0.0,92832.0,33.868316,-117.929029,24502.0,0.0,48.01,2.0,78.85,3.0,44.0,5327.0
71.0,0.0,92835.0,33.902211,-117.914922,21157.0,0.0,22.3,9.0,86.55,5.0,67.0,5318.0
79.0,0.0,92845.0,33.782955,-118.026456,15878.0,0.0,23.23,0.0,20.5,4.0,62.0,5766.0
72.0,0.0,92882.0,33.819385,-117.600213,60294.0,7.0,27.56,29.0,76.85,3.0,66.0,6035.0
77.0,0.0,93003.0,34.279221,-119.221437,46894.0,0.0,36.47,21.0,103.0,4.0,75.0,5023.0
65.0,0.0,93103.0,34.438581,-119.685368,20893.0,0.0,11.93,26.0,91.3,4.0,43.0,3191.0
72.0,0.0,93225.0,34.827662,-118.999073,4498.0,8.0,47.34,28.0,100.4,5.0,64.0,4005.0
65.0,0.0,93241.0,35.245035,-118.905553,15364.0,2.0,38.85,2.0,91.0,5.0,57.0,3748.0
65.0,0.0,93247.0,36.205465,-119.085807,15508.0,7.0,27.49,3.0,89.8,3.0,67.0,4981.0
68.0,0.0,93251.0,35.38381,-119.730885,302.0,2.0,6.81,13.0,74.85,4.0,44.0,2259.0
76.0,3.0,93283.0,35.55647,-118.244914,1935.0,2.0,0.0,21.0,39.1,3.0,59.0,2305.0
70.0,0.0,93301.0,35.383937,-119.020428,12963.0,2.0,14.48,7.0,105.35,4.0,34.0,5866.0
73.0,0.0,93422.0,35.453912,-120.69461,29539.0,9.0,20.15,21.0,101.25,4.0,77.0,3172.0
77.0,0.0,93424.0,35.186644,-120.728305,812.0,10.0,37.09,8.0,100.55,4.0,65.0,4499.0
74.0,0.0,93441.0,34.70434,-120.02609,1317.0,2.0,12.33,23.0,64.2,4.0,34.0,2225.0
79.0,0.0,93458.0,34.95934,-120.490081,43684.0,7.0,11.26,3.0,73.45,3.0,29.0,5540.0
69.0,0.0,93510.0,34.501452,-118.207862,7831.0,0.0,10.55,2.0,79.3,5.0,21.0,3172.0
80.0,0.0,93514.0,37.04584,-118.397236,13309.0,0.0,26.01,0.0,25.4,3.0,51.0,6141.0
77.0,2.0,93523.0,34.966777,-117.961179,7685.0,8.0,17.66,13.0,78.1,5.0,50.0,2333.0
67.0,0.0,93530.0,36.560498,-117.962461,71.0,0.0,43.19,10.0,81.35,4.0,69.0,4537.0
79.0,0.0,93535.0,34.712708,-117.889656,57794.0,10.0,0.0,12.0,56.55,3.0,28.0,4162.0
66.0,0.0,93561.0,35.073777,-118.652112,25805.0,0.0,29.8,16.0,87.3,3.0,70.0,4447.0
72.0,0.0,93604.0,37.458367,-119.345011,613.0,9.0,48.68,17.0,102.9,3.0,52.0,5869.0
75.0,0.0,93608.0,36.488056,-120.407691,1766.0,4.0,5.6,19.0,114.5,3.0,47.0,6051.0
65.0,0.0,93609.0,36.5276,-119.865999,5446.0,0.0,4.09,0.0,20.2,3.0,71.0,4947.0
71.0,0.0,93610.0,37.100948,-120.270136,19391.0,8.0,28.56,18.0,55.8,3.0,78.0,3587.0
70.0,0.0,93616.0,36.657462,-119.595293,1965.0,0.0,24.27,9.0,99.5,5.0,50.0,5513.0
79.0,0.0,93624.0,36.397745,-120.119911,1852.0,9.0,22.83,26.0,96.5,4.0,61.0,2394.0
79.0,0.0,93626.0,37.027663,-119.69056,1125.0,8.0,25.57,0.0,25.7,4.0,80.0,3136.0
66.0,0.0,93630.0,36.727418,-120.123526,14062.0,1.0,15.44,20.0,91.55,5.0,46.0,4045.0
75.0,0.0,93634.0,37.290606,-119.216328,52.0,6.0,33.48,22.0,105.7,5.0,54.0,2455.0
77.0,0.0,93637.0,36.902954,-120.194274,28434.0,0.0,2.21,11.0,93.75,3.0,75.0,4276.0
66.0,0.0,93704.0,36.799648,-119.801247,26580.0,1.0,18.74,14.0,109.75,4.0,53.0,4265.0
66.0,0.0,93722.0,36.78979,-119.929894,60889.0,1.0,2.07,16.0,75.55,5.0,22.0,5381.0
71.0,0.0,93728.0,36.757345,-119.818274,16346.0,1.0,30.44,26.0,66.4,4.0,22.0,4533.0
65.0,0.0,93940.0,36.362741,-121.869685,32857.0,0.0,16.91,30.0,70.55,4.0,45.0,5873.0
65.0,0.0,94015.0,37.680844,-122.48131,63337.0,6.0,0.0,14.0,34.3,5.0,20.0,4615.0
80.0,0.0,94025.0,37.449551,-122.183762,39062.0,2.0,21.37,21.0,75.4,4.0,41.0,3533.0
76.0,0.0,94037.0,37.540582,-122.509594,2346.0,2.0,4.16,28.0,81.6,3.0,60.0,2300.0
74.0,0.0,94062.0,37.410567,-122.297152,25569.0,0.0,32.92,22.0,110.8,3.0,35.0,2125.0
74.0,0.0,94109.0,37.794487,-122.42227,56330.0,4.0,1.89,0.0,19.35,5.0,42.0,4975.0
65.0,0.0,94304.0,37.386978,-122.177746,1723.0,4.0,0.0,23.0,50.25,4.0,27.0,5546.0
80.0,0.0,94501.0,37.774633,-122.274434,58555.0,3.0,37.25,0.0,25.45,5.0,26.0,5341.0
75.0,0.0,94507.0,37.855717,-121.994813,15187.0,0.0,39.89,19.0,75.7,4.0,30.0,5823.0
70.0,0.0,94538.0,37.505768,-121.962472,56126.0,0.0,19.21,15.0,78.8,3.0,37.0,4509.0
68.0,0.0,94550.0,37.571748,-121.659562,75929.0,4.0,4.76,3.0,89.1,4.0,25.0,4415.0
76.0,0.0,94559.0,38.232389,-122.324944,26894.0,0.0,49.9,30.0,59.9,5.0,58.0,5254.0
70.0,1.0,94563.0,37.873916,-122.20522,17964.0,7.0,11.74,12.0,108.9,3.0,24.0,5151.0
75.0,1.0,94571.0,38.148862,-121.737696,5246.0,8.0,28.25,15.0,95.3,3.0,23.0,4912.0
69.0,0.0,94591.0,38.105733,-122.186338,51665.0,0.0,19.52,3.0,84.45,4.0,60.0,4166.0
80.0,0.0,94708.0,37.897743,-122.263124,10737.0,0.0,26.84,15.0,79.15,5.0,20.0,3355.0
72.0,0.0,94931.0,38.326215,-122.718742,7936.0,0.0,10.2,29.0,71.75,3.0,71.0,4964.0
79.0,0.0,94946.0,38.065359,-122.665566,607.0,1.0,36.58,23.0,100.65,3.0,40.0,5791.0
66.0,0.0,94964.0,37.942551,-122.491642,6448.0,0.0,47.46,0.0,19.6,5.0,68.0,4224.0
70.0,1.0,95004.0,36.878364,-121.629781,3373.0,1.0,0.0,14.0,29.3,4.0,75.0,3353.0
68.0,0.0,95012.0,36.784481,-121.759054,8582.0,0.0,26.11,20.0,109.4,3.0,24.0,5961.0
77.0,0.0,95020.0,37.03889,-121.528955,49968.0,1.0,25.35,0.0,19.6,4.0,77.0,5730.0
80.0,0.0,95065.0,37.031404,-121.981865,8365.0,0.0,39.01,28.0,87.1,5.0,65.0,3950.0
75.0,0.0,95070.0,37.257772,-122.051824,30589.0,0.0,16.74,15.0,73.8,3.0,45.0,6469.0
69.0,1.0,95130.0,37.277592,-121.986477,13481.0,9.0,37.09,0.0,24.4,3.0,68.0,4772.0
69.0,0.0,95204.0,37.974498,-121.319568,30476.0,0.0,22.34,12.0,70.2,5.0,47.0,2422.0
72.0,0.0,95210.0,38.033219,-121.297433,40611.0,0.0,23.4,27.0,110.25,3.0,69.0,4948.0
67.0,1.0,95228.0,37.943954,-120.67108,2633.0,6.0,39.38,30.0,104.9,4.0,48.0,4892.0
69.0,0.0,95305.0,37.818589,-120.256995,167.0,0.0,19.74,7.0,44.7,3.0,30.0,4270.0
66.0,0.0,95311.0,37.722127,-120.110174,2271.0,10.0,44.9,20.0,83.85,3.0,49.0,5261.0
70.0,0.0,95318.0,37.654551,-119.822984,579.0,3.0,31.53,20.0,90.0,3.0,50.0,4999.0
77.0,0.0,95322.0,37.147198,-121.120161,7872.0,6.0,9.13,18.0,99.1,3.0,22.0,4599.0
71.0,0.0,95333.0,37.249377,-120.249581,3256.0,0.0,33.74,7.0,85.8,3.0,46.0,5700.0
70.0,0.0,95340.0,37.255637,-120.493537,59289.0,3.0,0.0,22.0,49.45,3.0,61.0,4277.0
77.0,0.0,95346.0,38.121601,-120.133915,1278.0,4.0,9.39,22.0,75.15,3.0,52.0,5837.0
69.0,0.0,95348.0,37.40122,-120.514191,23100.0,0.0,6.18,12.0,70.65,4.0,34.0,4510.0
75.0,1.0,95357.0,37.670526,-120.877572,13343.0,3.0,16.15,26.0,88.75,3.0,21.0,6492.0
78.0,0.0,95360.0,37.343846,-121.039391,8504.0,0.0,26.19,19.0,91.0,3.0,35.0,5527.0
68.0,0.0,95366.0,37.750778,-121.13238,12646.0,3.0,23.94,0.0,18.95,4.0,28.0,5548.0
68.0,0.0,95368.0,37.713152,-121.08739,12466.0,0.0,10.45,20.0,102.4,3.0,69.0,4861.0
66.0,0.0,95386.0,37.669516,-120.626964,8308.0,0.0,27.0,30.0,55.65,4.0,80.0,5831.0
78.0,0.0,92027.0,33.141265,-116.967221,48690.0,0.0,21.09,18.0,74.7,4.0,62.0,3896.0
72.0,0.0,95410.0,39.225694,-123.717354,1054.0,0.0,36.27,17.0,80.7,4.0,51.0,3468.0
79.0,0.0,95459.0,38.966713,-123.586412,586.0,6.0,44.1,22.0,100.6,4.0,55.0,3669.0
73.0,0.0,95461.0,38.787446,-122.58675,7789.0,10.0,35.16,5.0,74.0,5.0,30.0,4991.0
67.0,0.0,95468.0,38.911299,-123.609588,1352.0,0.0,38.48,13.0,99.05,5.0,34.0,4011.0
73.0,0.0,95493.0,39.222323,-122.985488,240.0,2.0,8.3,14.0,110.55,3.0,25.0,4887.0
72.0,0.0,95537.0,40.726949,-124.217378,228.0,7.0,41.11,14.0,85.9,3.0,63.0,5755.0
72.0,0.0,95569.0,40.363446,-123.835041,400.0,10.0,0.0,21.0,50.4,3.0,39.0,2166.0
68.0,0.0,95587.0,39.955587,-123.681175,200.0,0.0,48.43,28.0,54.9,4.0,33.0,4826.0
75.0,0.0,95610.0,38.69508,-121.271616,43718.0,0.0,29.6,3.0,100.15,4.0,64.0,5182.0
76.0,0.0,95621.0,38.69549,-121.307864,41636.0,4.0,0.0,4.0,24.95,3.0,56.0,4691.0
68.0,0.0,95653.0,38.674276,-121.961866,844.0,0.0,31.74,25.0,56.55,4.0,33.0,2069.0
65.0,0.0,95684.0,38.606703,-120.586659,2958.0,0.0,34.23,11.0,105.05,4.0,49.0,4143.0
76.0,0.0,95695.0,38.71967,-121.862416,38547.0,9.0,8.59,7.0,104.35,5.0,69.0,4073.0
74.0,0.0,95746.0,38.749466,-121.184196,20675.0,0.0,11.32,16.0,91.95,5.0,48.0,3273.0
79.0,0.0,95747.0,38.784329,-121.373245,25418.0,0.0,5.14,6.0,65.25,4.0,66.0,6161.0
74.0,0.0,95817.0,38.550722,-121.457314,14966.0,0.0,48.92,11.0,101.4,4.0,66.0,4483.0
71.0,0.0,95822.0,38.512569,-121.495184,44683.0,0.0,15.62,18.0,83.0,3.0,29.0,5428.0
70.0,0.0,95823.0,38.475465,-121.443625,72199.0,9.0,34.99,24.0,70.1,4.0,74.0,5592.0
77.0,0.0,95831.0,38.494832,-121.529447,42832.0,7.0,14.76,14.0,84.9,3.0,59.0,4503.0
71.0,1.0,95932.0,39.273096,-122.050763,7503.0,1.0,18.43,10.0,89.85,3.0,58.0,5035.0
77.0,2.0,95938.0,39.607831,-121.777959,3524.0,0.0,3.27,10.0,116.25,3.0,31.0,4578.0
71.0,0.0,95947.0,40.160386,-120.835428,2064.0,1.0,0.0,21.0,29.45,4.0,80.0,6285.0
69.0,0.0,95953.0,39.258746,-121.77697,8695.0,0.0,25.23,23.0,70.35,3.0,30.0,5596.0
67.0,0.0,95969.0,39.69676,-121.644379,28318.0,1.0,17.71,4.0,109.55,3.0,59.0,4086.0
76.0,0.0,96046.0,40.648024,-123.465088,268.0,2.0,0.0,7.0,36.1,3.0,48.0,5089.0
77.0,0.0,96048.0,40.913192,-123.06597,734.0,0.0,37.53,0.0,20.35,4.0,30.0,4713.0
67.0,0.0,96050.0,41.816595,-122.948287,482.0,8.0,24.35,15.0,105.8,3.0,73.0,4174.0
72.0,0.0,96051.0,40.883853,-122.418258,1236.0,0.0,34.58,28.0,96.75,4.0,58.0,4766.0
79.0,0.0,96067.0,41.33832,-122.290756,7309.0,9.0,0.0,28.0,41.95,3.0,34.0,5607.0
66.0,0.0,96108.0,41.750354,-120.403885,104.0,0.0,40.0,4.0,90.1,5.0,48.0,2893.0
68.0,0.0,96116.0,41.266008,-120.490731,277.0,0.0,45.43,2.0,72.1,5.0,47.0,4277.0
78.0,0.0,96122.0,39.786755,-120.445626,4236.0,0.0,19.2,18.0,103.5,3.0,63.0,5125.0
76.0,0.0,96142.0,39.061227,-120.179546,1291.0,5.0,27.74,3.0,109.7,4.0,32.0,4319.0
72.0,0.0,90023.0,34.017697,-118.200577,47487.0,5.0,47.4,28.0,84.1,3.0,62.0,4999.0
68.0,0.0,90024.0,34.066303,-118.435479,44150.0,0.0,39.52,17.0,78.75,4.0,74.0,4351.0
80.0,0.0,90038.0,34.088017,-118.327168,32562.0,3.0,39.51,17.0,74.6,5.0,57.0,3711.0
76.0,0.0,90068.0,34.137411,-118.328915,21728.0,5.0,3.43,21.0,83.85,5.0,35.0,5907.0
78.0,0.0,90077.0,34.102084,-118.451629,10470.0,0.0,31.64,7.0,99.05,4.0,63.0,3484.0
74.0,0.0,90212.0,34.062095,-118.401508,11355.0,0.0,19.09,30.0,43.95,5.0,55.0,4057.0
70.0,0.0,90303.0,33.936291,-118.332639,27778.0,9.0,8.48,0.0,25.7,3.0,21.0,5079.0
66.0,0.0,90404.0,34.026334,-118.474222,19975.0,0.0,19.67,28.0,95.9,3.0,68.0,5080.0
67.0,0.0,90603.0,33.945318,-117.992066,19109.0,8.0,38.47,20.0,107.05,3.0,21.0,4126.0
68.0,0.0,90621.0,33.874224,-117.993368,33528.0,5.0,0.0,9.0,45.3,4.0,48.0,4118.0
65.0,0.0,90746.0,33.859171,-118.252272,25566.0,8.0,22.38,14.0,89.75,3.0,23.0,4180.0
76.0,0.0,90804.0,33.783047,-118.1486,43467.0,7.0,2.21,10.0,93.65,4.0,68.0,4163.0
74.0,3.0,90808.0,33.823943,-118.111335,37417.0,1.0,46.11,20.0,72.9,4.0,54.0,6404.0
72.0,0.0,91020.0,34.2112,-118.230625,7527.0,0.0,9.1,16.0,79.75,4.0,79.0,5371.0
69.0,0.0,91024.0,34.168686,-118.057505,10558.0,9.0,24.62,29.0,79.95,4.0,54.0,6488.0
72.0,0.0,91321.0,34.370378,-118.504118,30742.0,1.0,33.74,24.0,105.55,4.0,51.0,4605.0
80.0,0.0,91342.0,34.321621,-118.399841,81986.0,0.0,4.14,20.0,85.7,4.0,44.0,5397.0
77.0,0.0,91344.0,34.291273,-118.505104,48867.0,1.0,23.05,30.0,94.0,5.0,49.0,6015.0
65.0,0.0,91405.0,34.202494,-118.448048,51348.0,0.0,1.27,3.0,103.6,4.0,73.0,2094.0
69.0,0.0,91436.0,34.152875,-118.486056,13129.0,0.0,48.32,11.0,79.7,5.0,44.0,2893.0
71.0,0.0,91604.0,34.139082,-118.39275,26157.0,0.0,40.38,6.0,45.85,5.0,56.0,5715.0
68.0,0.0,91768.0,34.067932,-117.785168,36057.0,0.0,3.91,12.0,99.65,4.0,63.0,5448.0
69.0,0.0,91910.0,32.636792,-117.054989,74025.0,0.0,4.14,21.0,94.0,4.0,77.0,6034.0
75.0,0.0,91913.0,32.64164,-116.985026,12884.0,1.0,26.82,18.0,68.45,4.0,79.0,4368.0
77.0,0.0,91915.0,32.605012,-116.97595,9278.0,0.0,0.0,21.0,43.85,5.0,46.0,6055.0
66.0,0.0,92059.0,33.384345,-117.072619,1831.0,0.0,10.48,0.0,20.0,5.0,55.0,6136.0
79.0,0.0,92084.0,33.22784,-117.200024,44692.0,0.0,28.88,11.0,64.55,3.0,67.0,4494.0
66.0,0.0,92102.0,32.716007,-117.117462,47140.0,3.0,22.89,12.0,95.55,3.0,26.0,4121.0
77.0,0.0,92107.0,32.741852,-117.243453,27959.0,1.0,33.75,29.0,94.2,3.0,76.0,5274.0
77.0,0.0,92116.0,32.765299,-117.122565,33083.0,1.0,47.64,25.0,94.0,3.0,73.0,6355.0
72.0,0.0,92131.0,32.89325,-117.087091,29283.0,0.0,10.73,3.0,108.35,3.0,50.0,5139.0
78.0,0.0,92242.0,34.137742,-114.36514,1564.0,8.0,0.0,26.0,63.1,3.0,56.0,4933.0
80.0,0.0,92256.0,34.097863,-116.594561,3499.0,4.0,29.66,29.0,85.2,5.0,27.0,5393.0
77.0,0.0,92267.0,34.273872,-114.192901,131.0,2.0,18.14,2.0,103.5,4.0,53.0,5187.0
75.0,0.0,92276.0,33.849263,-116.382778,6242.0,0.0,0.0,24.0,44.4,5.0,71.0,4611.0
67.0,0.0,92278.0,34.457829,-116.139589,14104.0,2.0,9.08,23.0,60.0,4.0,71.0,4212.0
37.0,0.0,90003.0,33.964131,-118.272783,58198.0,0.0,10.47,21.0,53.85,1.0,86.0,3239.0
19.0,2.0,90005.0,34.059281,-118.30742,43019.0,0.0,9.12,51.0,70.7,2.0,67.0,2701.0
31.0,2.0,90006.0,34.048013,-118.293953,62784.0,0.0,12.15,26.0,99.65,3.0,86.0,5372.0
23.0,3.0,90010.0,34.062125,-118.315709,1957.0,0.0,4.89,47.0,104.8,3.0,84.0,5003.0
38.0,1.0,90015.0,34.039224,-118.266293,15140.0,0.0,44.33,11.0,103.7,1.0,89.0,5340.0
21.0,0.0,92121.0,32.898613,-117.202937,4258.0,6.0,9.41,69.0,55.2,1.0,78.0,5925.0
29.0,0.0,90024.0,34.066303,-118.435479,44150.0,0.0,33.58,0.0,20.15,1.0,92.0,4832.0
61.0,1.0,90028.0,34.099869,-118.326843,30568.0,1.0,31.35,16.0,99.35,1.0,77.0,5789.0
27.0,0.0,90029.0,34.089953,-118.294824,41713.0,1.0,0.0,58.0,30.2,1.0,90.0,2915.0
20.0,0.0,90032.0,34.078821,-118.177576,46960.0,0.0,40.55,41.0,64.7,1.0,74.0,3022.0
56.0,3.0,90039.0,34.110845,-118.259595,29310.0,0.0,12.6,58.0,69.7,1.0,66.0,2454.0
51.0,1.0,90041.0,34.137412,-118.207607,27866.0,0.0,21.69,28.0,106.35,2.0,65.0,2941.0
48.0,2.0,90042.0,34.11572,-118.192754,64672.0,0.0,27.57,18.0,97.85,3.0,70.0,5674.0
32.0,2.0,90056.0,33.987945,-118.370442,8115.0,0.0,5.85,19.0,80.65,1.0,90.0,5586.0
34.0,1.0,90061.0,33.92128,-118.274186,24511.0,0.0,3.96,20.0,99.1,1.0,82.0,2966.0
41.0,2.0,90211.0,34.063947,-118.383001,8321.0,0.0,27.21,29.0,94.4,3.0,96.0,5571.0
32.0,3.0,90255.0,33.97803,-118.217141,78114.0,0.0,13.13,57.0,79.35,1.0,87.0,2483.0
34.0,5.0,90262.0,33.923573,-118.200669,69850.0,1.0,8.69,53.0,75.15,1.0,70.0,3457.0
34.0,3.0,90292.0,33.977468,-118.445475,18058.0,0.0,25.34,56.0,78.95,1.0,86.0,5806.0
30.0,0.0,90301.0,33.956445,-118.358634,37527.0,0.0,34.26,0.0,21.05,3.0,66.0,2604.0
26.0,0.0,90403.0,34.031529,-118.491156,23559.0,4.0,14.79,47.0,110.0,2.0,86.0,5034.0
37.0,1.0,90504.0,33.867257,-118.330794,31678.0,0.0,49.06,27.0,96.75,1.0,75.0,5154.0
62.0,2.0,90606.0,33.976678,-118.065875,32148.0,1.0,24.48,30.0,100.25,2.0,87.0,5998.0
21.0,2.0,90631.0,33.940619,-117.9513,67354.0,0.0,14.6,71.0,74.4,1.0,76.0,4415.0
27.0,0.0,90704.0,33.391181,-118.421305,3699.0,6.0,0.0,48.0,58.6,1.0,91.0,4190.0
64.0,0.0,90710.0,33.798266,-118.300237,24660.0,0.0,0.0,22.0,35.45,3.0,80.0,2301.0
45.0,0.0,90712.0,33.840524,-118.148403,30173.0,0.0,46.84,3.0,44.35,3.0,76.0,2570.0
53.0,0.0,90731.0,33.736387,-118.284363,58639.0,0.0,48.14,18.0,71.15,1.0,66.0,2662.0
63.0,0.0,90745.0,33.822295,-118.26411,55486.0,0.0,14.12,24.0,45.65,1.0,73.0,2600.0
32.0,4.0,90804.0,33.783047,-118.1486,43467.0,0.0,20.52,28.0,95.0,1.0,94.0,2786.0
26.0,1.0,91001.0,34.196837,-118.142236,36243.0,5.0,36.6,51.0,82.4,1.0,86.0,5719.0
42.0,1.0,91016.0,34.1528,-118.000482,41067.0,0.0,33.5,27.0,70.9,1.0,75.0,4287.0
26.0,3.0,91042.0,34.296574,-118.244839,26753.0,1.0,11.51,53.0,104.4,3.0,83.0,4690.0
24.0,0.0,91103.0,34.167465,-118.165327,27891.0,5.0,40.62,73.0,94.85,1.0,80.0,4328.0
54.0,0.0,91202.0,34.167926,-118.267539,21990.0,0.0,0.0,27.0,29.95,1.0,95.0,4534.0
51.0,2.0,91204.0,34.136306,-118.26036,17015.0,0.0,25.73,19.0,84.5,2.0,86.0,2152.0
48.0,3.0,91206.0,34.162515,-118.203869,31297.0,0.0,33.54,76.0,79.25,1.0,73.0,5142.0
29.0,0.0,91207.0,34.182378,-118.262922,9864.0,4.0,0.0,29.0,24.8,1.0,94.0,4851.0
39.0,2.0,91304.0,34.224377,-118.632656,49242.0,5.0,42.08,29.0,91.0,2.0,94.0,2283.0
62.0,3.0,91345.0,34.266389,-118.459744,17112.0,0.0,23.2,21.0,79.9,2.0,91.0,3394.0
43.0,1.0,91350.0,34.502432,-118.41459,40077.0,0.0,28.35,19.0,106.6,1.0,71.0,3764.0
19.0,0.0,91352.0,34.231053,-118.338307,46639.0,0.0,49.81,41.0,46.0,3.0,76.0,2667.0
39.0,2.0,91381.0,34.364153,-118.615583,9937.0,0.0,29.4,17.0,70.15,2.0,67.0,2227.0
50.0,0.0,92028.0,33.362575,-117.299644,42239.0,2.0,9.67,22.0,50.05,2.0,82.0,3394.0
22.0,0.0,91411.0,34.17847,-118.459472,23646.0,0.0,35.6,58.0,55.2,2.0,81.0,3638.0
40.0,1.0,91504.0,34.213049,-118.317651,25882.0,0.0,26.85,11.0,84.6,2.0,66.0,2484.0
22.0,0.0,91601.0,34.1692,-118.372498,36625.0,0.0,44.31,73.0,54.4,3.0,81.0,2556.0
37.0,0.0,91723.0,34.084747,-117.886844,17554.0,0.0,11.35,9.0,48.55,1.0,77.0,5687.0
47.0,0.0,91731.0,34.079934,-118.046695,30211.0,1.0,46.23,21.0,70.4,1.0,75.0,5687.0
41.0,0.0,91744.0,34.031441,-117.936436,84965.0,3.0,30.19,16.0,44.6,2.0,91.0,4884.0
51.0,0.0,91762.0,34.057256,-117.667677,54254.0,0.0,26.63,0.0,19.35,3.0,83.0,5084.0
60.0,0.0,91766.0,34.042286,-117.756106,69974.0,0.0,0.0,29.0,24.8,2.0,73.0,5087.0
30.0,0.0,91768.0,34.067932,-117.785168,36057.0,0.0,44.59,41.0,70.6,2.0,69.0,3338.0
51.0,0.0,91770.0,34.065108,-118.082791,61623.0,1.0,42.29,16.0,85.4,3.0,80.0,3676.0
20.0,0.0,91773.0,34.102119,-117.815532,33878.0,6.0,10.59,48.0,105.05,2.0,65.0,4839.0
52.0,0.0,91791.0,34.061634,-117.893169,30458.0,6.0,1.51,28.0,95.15,3.0,68.0,4643.0
41.0,0.0,91803.0,34.074736,-118.145959,30635.0,1.0,19.15,18.0,70.0,3.0,90.0,4094.0
34.0,0.0,92122.0,32.85723,-117.209774,34902.0,0.0,49.58,17.0,44.85,2.0,83.0,4061.0
21.0,0.0,92122.0,32.85723,-117.209774,34902.0,0.0,6.19,52.0,73.6,1.0,80.0,2565.0
30.0,0.0,92122.0,32.85723,-117.209774,34902.0,0.0,5.78,52.0,80.6,2.0,69.0,5715.0
55.0,0.0,92122.0,32.85723,-117.209774,34902.0,1.0,42.14,19.0,80.3,1.0,81.0,2071.0
29.0,0.0,92122.0,32.85723,-117.209774,34902.0,0.0,28.62,26.0,73.85,3.0,67.0,2473.0
54.0,0.0,92122.0,32.85723,-117.209774,34902.0,0.0,5.32,20.0,80.6,1.0,92.0,2683.0
63.0,0.0,92122.0,32.85723,-117.209774,34902.0,1.0,29.18,18.0,75.8,3.0,81.0,4903.0
24.0,0.0,92122.0,32.85723,-117.209774,34902.0,0.0,12.88,59.0,104.6,1.0,91.0,5250.0
61.0,0.0,92122.0,32.85723,-117.209774,34902.0,2.0,48.95,13.0,103.4,2.0,91.0,4352.0
47.0,0.0,92122.0,32.85723,-117.209774,34902.0,0.0,10.53,8.0,90.4,3.0,76.0,4157.0
26.0,0.0,92122.0,32.85723,-117.209774,34902.0,5.0,28.77,19.0,84.8,3.0,73.0,4939.0
40.0,0.0,92122.0,32.85723,-117.209774,34902.0,0.0,27.1,11.0,80.25,3.0,85.0,3598.0
54.0,0.0,92122.0,32.85723,-117.209774,34902.0,0.0,20.86,8.0,96.5,3.0,91.0,5383.0
22.0,0.0,92122.0,32.85723,-117.209774,34902.0,0.0,40.43,27.0,85.65,1.0,73.0,3878.0
48.0,0.0,92122.0,32.85723,-117.209774,34902.0,1.0,8.91,10.0,104.95,3.0,66.0,3642.0
26.0,0.0,92122.0,32.85723,-117.209774,34902.0,0.0,14.78,59.0,50.65,1.0,76.0,2431.0
64.0,0.0,92122.0,32.85723,-117.209774,34902.0,0.0,8.56,24.0,90.85,3.0,81.0,3424.0
63.0,0.0,92122.0,32.85723,-117.209774,34902.0,0.0,1.55,14.0,73.95,3.0,94.0,5795.0
30.0,0.0,92122.0,32.85723,-117.209774,34902.0,2.0,48.8,26.0,99.45,3.0,80.0,4020.0
59.0,0.0,92122.0,32.85723,-117.209774,34902.0,0.0,36.63,0.0,19.9,3.0,92.0,3351.0
52.0,0.0,92122.0,32.85723,-117.209774,34902.0,0.0,14.17,0.0,19.6,1.0,95.0,3448.0
23.0,0.0,92273.0,32.790282,-115.689559,1632.0,4.0,4.01,53.0,83.3,1.0,88.0,3804.0
22.0,0.0,92301.0,34.667815,-117.536183,18980.0,3.0,46.27,0.0,19.4,3.0,82.0,4221.0
49.0,0.0,92028.0,33.362575,-117.299644,42239.0,0.0,11.12,14.0,45.4,3.0,68.0,2887.0
20.0,0.0,92325.0,34.248061,-117.29028,10484.0,0.0,10.7,71.0,105.9,2.0,84.0,4105.0
54.0,0.0,92327.0,34.875144,-116.821698,678.0,0.0,29.78,13.0,69.55,1.0,73.0,2792.0
58.0,0.0,92338.0,34.702766,-116.093376,23.0,1.0,16.85,13.0,81.05,1.0,91.0,5201.0
21.0,0.0,92356.0,34.508417,-116.856103,5256.0,3.0,9.56,48.0,101.15,1.0,84.0,4417.0
61.0,0.0,92358.0,34.238162,-117.534306,1090.0,0.0,47.03,2.0,99.8,1.0,91.0,2031.0
60.0,0.0,92371.0,34.441123,-117.537886,12463.0,3.0,19.05,27.0,55.95,1.0,91.0,4498.0
25.0,0.0,92373.0,34.003243,-117.138286,31230.0,0.0,47.22,53.0,55.0,1.0,71.0,4877.0
