customerid,gender,age,under30,seniorcitizen,married,dependents,numberofdependents,country,state,city,zipcode,latitude,longitude,population,quarter,referredafriend,numberofreferrals,offer,phoneservice,avgmonthlylongdistancecharges,multiplelines,internetservice,internettype,avgmonthlygbdownload,onlinesecurity,onlinebackup,deviceprotectionplan,premiumtechsupport,streamingtv,streamingmovies,streamingmusic,unlimiteddata,contract,paperlessbilling,paymentmethod,monthlycharge,satisfactionscore,customerstatus,churnlabel,churnscore,cltv,churncategory,churnreason,ingestiondate,customer_joined_date,customer_tenure_months,customers_all_type_services,total_spent_bycustomer_yearly
9845-QOMAD,Male,0.3114754098360656,No,No,Yes,Yes,0.22222222222222227,United States,California,Long Beach,0.13221662058871364,0.12925211073983495,0.6091431631945129,0.18069988791154512,Q3,Yes,0.5454545454545454,Offer D,Yes,0.5399079815963193,No,No,,0.0,No,No,No,No,No,No,No,No,One Year,No,Credit Card,0.014925373134328401,0.4999999999999999,Stayed,No,0.5824175824175823,0.4347342672893039,,,2025-03-13,2024-01-13 00:00:00,0.1830985915492958,False,0.17907235106235236
7672-VFMXZ,Male,0.19672131147540983,No,No,Yes,No,0.0,United States,California,Long Beach,0.13237924865831846,0.13201898004730667,0.6118385263211426,0.3694264490757452,Q3,Yes,0.5454545454545454,,Yes,0.3096619323864773,No,Yes,Cable,0.17647058823529407,Yes,No,No,Yes,No,No,No,Yes,Month-to-Month,No,Bank Withdrawal,0.37263681592039805,0.4999999999999999,Stayed,No,0.18681318681318682,0.5790527018012007,,,2025-03-13,2020-06-13 00:00:00,0.7887323943661971,False,0.3487710040272185
9739-JLPQJ,Female,0.639344262295082,No,No,Yes,Yes,0.11111111111111112,United States,California,Long Beach,0.1335176451455522,0.12997758204369225,0.6116379025077097,0.003932594942720885,Q3,Yes,0.8181818181818181,,Yes,0.6675335067013402,Yes,Yes,Fiber Optic,0.188235294117647,Yes,Yes,Yes,Yes,Yes,Yes,Yes,Yes,Two Year,No,Credit Card,0.9875621890547264,0.7499999999999999,Stayed,No,0.4615384615384615,0.8908160996219701,,,2025-03-13,2019-03-13 00:00:00,0.9999999999999999,True,0.9020969309818081
9916-AYHTC,Male,0.7213114754098361,No,No,No,No,0.0,United States,California,Altadena,0.16262806960481385,0.1744585197642562,0.6093044140899257,0.34416855063928414,Q3,No,0.0,,Yes,0.6409281856371274,No,No,,0.0,No,No,No,No,No,No,No,No,Two Year,No,Credit Card,0.015920398009950265,0.9999999999999998,Stayed,No,0.36263736263736257,0.39492995330220143,,,2025-03-13,2021-03-13 00:00:00,0.6619718309859155,False,0.2148312734342453
3855-ONCAR,Female,0.2622950819672131,No,No,Yes,Yes,0.3333333333333334,United States,California,Arcadia,0.1634412099528379,0.16813105770930725,0.6204237020613704,0.2851321313904668,Q3,Yes,0.8181818181818181,,Yes,0.8387677535507101,No,Yes,Fiber Optic,0.6235294117647058,No,No,No,No,Yes,No,No,Yes,Month-to-Month,Yes,Credit Card,0.6034825870646767,0.7499999999999999,Stayed,No,0.49450549450549447,0.8387814098287747,,,2025-03-13,2024-11-13 00:00:00,0.04225352112676062,True,0.6935147896125539
1488-SYSFC,Male,0.19672131147540983,No,No,Yes,Yes,0.11111111111111112,United States,California,Arcadia,0.16360383802244272,0.167170531151519,0.6186534046543742,0.29372874593916826,Q3,Yes,0.9090909090909091,,Yes,0.1912382476495299,No,No,,0.0,No,No,No,No,No,No,No,No,Month-to-Month,Yes,Bank Withdrawal,0.023880597014925398,0.7499999999999999,Stayed,No,0.8131868131868131,0.21947965310206802,,,2025-03-13,2022-08-13 00:00:00,0.4225352112676056,False,0.06429662546868486
0970-QXPXW,Female,0.14754098360655732,Yes,No,No,No,0.0,United States,California,Monrovia,0.16506749064888604,0.16977686973378162,0.6233277020827381,0.3899918308414233,Q3,No,0.0,,Yes,0.8485697139427886,No,No,,0.0,No,No,No,No,No,No,No,No,Month-to-Month,No,Credit Card,0.013930348258706482,0.4999999999999999,Joined,No,0.21978021978021972,0.7674004892150322,,,2025-03-13,2025-02-13 00:00:00,0.0,False,0.2855159005693654
9572-WUKSB,Male,0.0491803278688524,Yes,No,Yes,No,0.0,United States,California,South Pasadena,0.16734428362335346,0.16527392973580812,0.6078481107577989,0.22772004483538197,Q3,Yes,0.4545454545454546,,No,0.0,No,Yes,DSL,0.48235294117647054,No,No,No,Yes,No,No,No,Yes,Month-to-Month,Yes,Bank Withdrawal,0.1159203980099503,0.4999999999999999,Joined,No,0.19780219780219777,0.536579942183678,,,2025-03-13,2024-12-13 00:00:00,0.02816901408450706,False,0.06214414664629908
5893-KCLGT,Female,0.6065573770491803,No,No,No,Yes,0.22222222222222227,United States,California,Sunland,0.1689705643194016,0.18358718981822753,0.5924182796785,0.17802116382012653,Q3,No,0.0,,Yes,0.3042608521704341,No,No,,0.0,No,No,No,No,No,No,No,No,Two Year,Yes,Credit Card,0.014925373134328401,0.7499999999999999,Stayed,No,0.8021978021978021,0.7727373804758728,,,2025-03-13,2019-03-13 00:00:00,0.9999999999999999,False,0.0972781558116928
0076-LVEPS,Male,0.6229508196721312,No,No,No,Yes,0.11111111111111112,United States,California,Tujunga,0.1692958204586112,0.18506173363189932,0.5991542143218301,0.25402283564792827,Q3,No,0.0,,No,0.0,No,Yes,DSL,0.24705882352941172,Yes,Yes,Yes,Yes,No,No,No,Yes,Month-to-Month,Yes,Credit Card,0.26616915422885573,0.7499999999999999,Stayed,No,0.7472527472527473,0.28619079386257495,,,2025-03-13,2022-10-13 00:00:00,0.39436619718309857,False,0.16699069573670322
3640-JQGJG,Male,0.09836065573770492,Yes,No,Yes,Yes,0.3333333333333334,United States,California,Pasadena,0.17889087656529523,0.16912145786562863,0.6096022830752551,0.1595930619146228,Q3,No,0.0,,Yes,0.123624724944989,No,Yes,Cable,0.6941176470588235,No,No,No,No,No,No,No,No,Month-to-Month,No,Bank Withdrawal,0.26417910447761195,0.4999999999999999,Stayed,No,0.4285714285714285,0.5952857460529242,,,2025-03-13,2024-02-13 00:00:00,0.1690140845070423,False,0.20851270656853216
1596-OQSPS,Female,0.737704918032787,No,No,No,No,0.0,United States,California,Pasadena,0.17937876077410964,0.17111459033994134,0.6111329794585163,0.3652278815282026,Q3,No,0.0,,Yes,0.0590118023604721,No,Yes,DSL,0.24705882352941172,No,Yes,No,No,No,No,No,Yes,Month-to-Month,No,Bank Withdrawal,0.3268656716417911,0.7499999999999999,Stayed,No,0.6043956043956044,0.5479208361129642,,,2025-03-13,2024-04-13 00:00:00,0.14084507042253525,False,0.2298291903902236
9867-XOBQA,Female,0.6557377049180328,No,No,No,Yes,0.11111111111111112,United States,California,Pasadena,0.17954138884371446,0.16835867114154046,0.6068893109551382,0.09728897923513878,Q3,No,0.0,,No,0.0,No,Yes,DSL,0.1294117647058823,Yes,Yes,Yes,Yes,Yes,No,No,Yes,Two Year,No,Credit Card,0.3472636815920398,0.7499999999999999,Stayed,No,0.2637362637362637,0.324216144096064,,,2025-03-13,2023-06-13 00:00:00,0.28169014084507044,False,0.2235800583252326
9546-KDTRB,Female,0.7049180327868853,No,No,No,No,0.0,United States,California,Pasadena,0.17970401691331933,0.16835250506070434,0.6106476439414034,0.22542128160799438,Q3,No,0.0,,Yes,0.23724744948989798,Yes,No,,0.0,No,No,No,No,No,No,No,No,Month-to-Month,No,Bank Withdrawal,0.06417910447761199,0.9999999999999998,Stayed,No,0.4505494505494505,0.3577940849455192,,,2025-03-13,2023-08-13 00:00:00,0.2535211267605634,False,0.10838772392723234
3174-RKMOW,Male,0.08196721311475408,Yes,No,Yes,Yes,0.3333333333333334,United States,California,Glendale,0.19515368352577656,0.1716596506234813,0.5947396990108599,0.22769154777057962,Q3,Yes,0.7272727272727273,,Yes,0.9661932386477294,Yes,Yes,Fiber Optic,0.8588235294117647,No,Yes,Yes,Yes,Yes,Yes,Yes,Yes,Month-to-Month,Yes,Bank Withdrawal,0.9124378109452735,0.4999999999999999,Stayed,No,0.7252747252747251,0.8267734044918834,,,2025-03-13,2022-04-13 00:00:00,0.4788732394366197,True,0.9533398139147341
1760-CAZHT,Male,0.5901639344262295,No,No,No,Yes,0.3333333333333334,United States,California,Glendale,0.19531631159538138,0.17138494109107125,0.5969085730176209,0.20877899576343636,Q3,No,0.0,,Yes,0.061412282456491274,No,No,,0.0,No,No,No,No,No,No,No,No,Month-to-Month,No,Credit Card,0.025373134328358193,0.9999999999999998,Stayed,No,0.6043956043956044,0.28263286635534796,,,2025-03-13,2023-02-13 00:00:00,0.3380281690140845,False,0.020274961810859582
8441-SHIPE,Female,0.5573770491803279,No,No,No,No,0.0,United States,California,Glendale,0.19564156773459107,0.16802336391815725,0.5976187694459427,0.16152136329958017,Q3,No,0.0,,Yes,0.3344668933786757,Yes,No,,0.0,No,No,No,No,No,No,No,No,Two Year,Yes,Bank Withdrawal,0.07313432835820899,0.4999999999999999,Stayed,No,0.31868131868131866,0.7071380920613742,,,2025-03-13,2019-08-13 00:00:00,0.9295774647887323,False,0.14838216914317454
1320-GVNHT,Male,0.6065573770491803,No,No,Yes,Yes,0.22222222222222227,United States,California,Glendale,0.19612945194340548,0.17292135833657862,0.5973653186520493,0.09359385983243727,Q3,Yes,0.36363636363636365,,Yes,0.5577115423084616,Yes,Yes,Fiber Optic,0.3529411764705882,Yes,Yes,Yes,No,Yes,Yes,Yes,No,Two Year,Yes,Credit Card,0.8970149253731343,0.7499999999999999,Stayed,No,0.16483516483516486,0.537247053591283,,,2025-03-13,2019-03-13 00:00:00,0.9999999999999999,True,0.8007915567282322
1047-RNXZV,Male,0.6229508196721312,No,No,No,No,0.0,United States,California,Glendale,0.1962920800130103,0.17430426143162153,0.5997805207137664,0.16052396603149877,Q3,No,0.0,,Yes,0.06361272254450889,No,No,,0.0,No,No,No,No,No,No,No,No,Two Year,No,Credit Card,0.012935323383084563,0.9999999999999998,Stayed,No,0.6813186813186812,0.6377585056704469,,,2025-03-13,2021-08-13 00:00:00,0.5915492957746479,False,0.012359394528537682
3541-ZNUHK,Female,0.5245901639344263,No,No,Yes,Yes,0.22222222222222227,United States,California,La Crescenta,0.19726784843063921,0.17900855586240652,0.5991126650113552,0.27641202956095523,Q3,Yes,0.4545454545454546,,Yes,0.40208041608321665,Yes,Yes,Fiber Optic,0.22352941176470584,Yes,Yes,No,No,No,No,No,Yes,Month-to-Month,Yes,Bank Withdrawal,0.6651741293532337,0.4999999999999999,Stayed,No,0.7802197802197801,0.44985545919501885,,,2025-03-13,2020-08-13 00:00:00,0.7605633802816901,False,0.5849881960838772
8725-JEDFD,Male,0.1147540983606557,Yes,No,No,No,0.0,United States,California,Calabasas,0.2115791185558628,0.16744449650175952,0.5557627854895173,0.2246518608583316,Q3,No,0.0,,Yes,0.6997399479895978,No,Yes,Fiber Optic,0.30588235294117644,No,No,No,No,No,No,No,Yes,Month-to-Month,Yes,Credit Card,0.5054726368159204,0.9999999999999998,Stayed,No,0.24175824175824173,0.2752946408716922,,,2025-03-13,2022-12-13 00:00:00,0.36619718309859156,False,0.5768643243993891
7562-UXTPG,Female,0.3442622950819672,No,No,No,No,0.0,United States,California,Canoga Park,0.21174174662546763,0.17461299072036743,0.563801291016218,0.22330299979102153,Q3,No,0.0,,Yes,0.5227045409081816,No,Yes,Fiber Optic,0.3294117647058823,No,No,No,No,No,No,No,Yes,Month-to-Month,Yes,Credit Card,0.5164179104477613,0.7499999999999999,Stayed,No,0.5604395604395603,0.21992439404047137,,,2025-03-13,2024-02-13 00:00:00,0.1690140845070423,False,0.5230523538397446
8071-SBTRN,Female,0.7213114754098361,No,No,No,No,0.0,United States,California,Canoga Park,0.2119043746950724,0.17738634504389006,0.5607886692260389,0.46764633242775994,Q3,No,0.0,,Yes,0.4630926185237047,Yes,Yes,Fiber Optic,0.19999999999999996,Yes,Yes,Yes,No,Yes,Yes,Yes,Yes,Two Year,Yes,Credit Card,0.9243781094527364,0.7499999999999999,Stayed,No,0.6263736263736264,0.4974427396041805,,,2025-03-13,2019-05-13 00:00:00,0.9718309859154929,True,0.7870434661852521
6668-CNMFP,Female,0.08196721311475408,Yes,No,Yes,Yes,0.3333333333333334,United States,California,West Hills,0.21239225890388685,0.17477213939297503,0.5556173629028573,0.224423884339913,Q3,Yes,0.09090909090909091,,Yes,0.7385477095419084,Yes,Yes,Fiber Optic,0.6117647058823529,No,No,No,Yes,No,Yes,Yes,Yes,One Year,Yes,Bank Withdrawal,0.7074626865671642,0.7499999999999999,Stayed,No,0.5714285714285714,0.5492550589281743,,,2025-03-13,2023-08-13 00:00:00,0.2535211267605634,False,0.7312873212053881
5626-MGTUK,Female,0.5081967213114754,No,No,No,No,0.0,United States,California,Chatsworth,0.21304277118230613,0.18480318348374872,0.5636350937743213,0.3354484488097726,Q3,No,0.0,,Yes,0.4946989397879576,Yes,Yes,Fiber Optic,0.2941176470588235,Yes,No,No,No,Yes,No,No,No,Month-to-Month,Yes,Bank Withdrawal,0.7049751243781094,0.4999999999999999,Stayed,No,0.7142857142857142,0.22770736046253054,,,2025-03-13,2023-07-13 00:00:00,0.26760563380281693,True,0.6449104291070685
5681-LLOEI,Male,0.6557377049180328,No,No,Yes,Yes,0.11111111111111112,United States,California,Encino,0.21385591153033018,0.16951683122129133,0.5721023486143454,0.2622014932461956,Q3,Yes,1.0,,Yes,0.8445689137827566,Yes,Yes,Fiber Optic,0.2941176470588235,Yes,No,Yes,Yes,No,No,No,Yes,One Year,Yes,Credit Card,0.7263681592039801,0.4999999999999999,Stayed,No,0.2747252747252747,0.863019790971759,,,2025-03-13,2021-08-13 00:00:00,0.5915492957746479,False,0.7812803777253159
8212-DJRCH,Male,0.22950819672131148,No,No,Yes,Yes,0.11111111111111112,United States,California,Newbury Park,0.21450642380874946,0.17182560324735624,0.5297645905102758,0.35875904781807477,Q3,Yes,0.09090909090909091,,Yes,0.30026005201040207,No,Yes,Fiber Optic,0.22352941176470584,Yes,No,Yes,No,No,Yes,Yes,Yes,Month-to-Month,Yes,Credit Card,0.717412935323383,0.7499999999999999,Stayed,No,0.6703296703296703,0.44718701356459856,,,2025-03-13,2024-10-13 00:00:00,0.05633802816901412,False,0.5860991528954311
4933-BSAIP,Female,0.32786885245901637,No,No,Yes,No,0.0,United States,California,Northridge,0.21515693608716868,0.1788567426997591,0.5689368847177777,0.2445048160039516,Q3,Yes,0.09090909090909091,,Yes,0.6275255051010202,No,No,,0.0,No,No,No,No,No,No,No,No,Two Year,No,Credit Card,0.00845771144278612,0.4999999999999999,Stayed,No,0.5934065934065933,0.011785634867689465,,,2025-03-13,2021-11-13 00:00:00,0.5492957746478873,False,0.2049715317317039
2030-BTZRO,Male,0.5737704918032787,No,No,Yes,Yes,0.3333333333333334,United States,California,Northridge,0.2153195641567735,0.17869461729847205,0.5721719931728547,0.3067804016186333,Q3,Yes,0.09090909090909091,,Yes,0.8273654730946189,No,No,,0.0,No,No,No,No,No,No,No,No,Two Year,Yes,Credit Card,0.021393034825870627,0.9999999999999998,Stayed,No,0.5714285714285714,0.5837224816544362,,,2025-03-13,2024-09-13 00:00:00,0.07042253521126762,False,0.2833634217469796
1116-DXXDF,Male,0.3114754098360656,No,No,No,No,0.0,United States,California,Porter Ranch,0.21548219222637832,0.18350288460955813,0.5683504458785114,0.26650455003134677,Q3,No,0.0,,Yes,0.7589517903580716,No,Yes,Fiber Optic,0.22352941176470584,Yes,No,Yes,No,Yes,Yes,Yes,Yes,Two Year,Yes,Bank Withdrawal,0.817910447761194,0.7499999999999999,Stayed,No,0.43956043956043955,0.1545474760951745,,,2025-03-13,2021-12-13 00:00:00,0.5352112676056338,True,0.8154422996805999
0270-THENM,Male,0.7049180327868853,No,No,Yes,Yes,0.22222222222222227,United States,California,Mission Hills,0.2185721255488698,0.18185271380380294,0.5778943224944705,0.16244276839485533,Q3,Yes,0.09090909090909091,,Yes,0.5675135027005401,Yes,Yes,DSL,0.2117647058823529,Yes,Yes,Yes,Yes,No,No,No,Yes,Two Year,No,Bank Withdrawal,0.5134328358208955,0.4999999999999999,Stayed,No,0.7912087912087912,0.9406270847231487,,,2025-03-13,2019-03-13 00:00:00,0.9999999999999999,False,0.536522705179836
4707-MAXGU,Male,0.2786885245901639,No,No,Yes,No,0.0,United States,California,Canyon Country,0.21954789396649865,0.19845116554343026,0.5817551437799057,0.5627980318027244,Q3,Yes,0.09090909090909091,,Yes,0.7207441488297659,Yes,No,,0.0,No,No,No,No,No,No,No,No,Two Year,No,Credit Card,0.07562189054726376,0.9999999999999998,Stayed,No,0.43956043956043955,0.7807427173671336,,,2025-03-13,2019-03-13 00:00:00,0.9999999999999999,False,0.2841966393556451
2710-WYVXG,Female,0.2786885245901639,No,No,No,No,0.0,United States,California,Sun Valley,0.21971052203610347,0.1780960822104426,0.5899077120565517,0.4429203792009423,Q3,No,0.0,,Yes,0.7401480296059212,No,Yes,DSL,0.2588235294117647,Yes,Yes,No,Yes,No,Yes,Yes,Yes,Two Year,No,Credit Card,0.5258706467661691,0.7499999999999999,Joined,No,0.39560439560439553,0.33311096286413155,,,2025-03-13,2024-12-13 00:00:00,0.02816901408450706,False,0.6051242882932926
6300-BWMJX,Female,0.42622950819672134,No,No,Yes,No,0.0,United States,California,Valencia,0.22019840624491788,0.20029578051899052,0.5596061956353241,0.23715257328495165,Q3,Yes,0.09090909090909091,,Yes,0.4156831366273255,Yes,Yes,Fiber Optic,0.30588235294117644,No,No,Yes,Yes,Yes,No,No,Yes,Month-to-Month,No,Bank Withdrawal,0.7472636815920397,0.4999999999999999,Stayed,No,0.4285714285714285,0.6250833889259506,,,2025-03-13,2020-04-13 00:00:00,0.8169014084507041,True,0.6469934731287321
7009-LGECI,Female,0.08196721311475408,Yes,No,No,No,0.0,United States,California,Westlake Village,0.2211741746625468,0.167458423339509,0.5348681318866133,0.17785968045291334,Q3,No,0.0,,Yes,0.4414882976595319,No,Yes,DSL,0.48235294117647054,Yes,No,No,No,No,No,No,Yes,Month-to-Month,Yes,Bank Withdrawal,0.32139303482587067,0.7499999999999999,Stayed,No,0.8021978021978021,0.48054258394485205,,,2025-03-13,2024-11-13 00:00:00,0.04225352112676062,False,0.35876961533120405
5022-KVDQT,Male,0.016393442622950782,Yes,No,No,No,0.0,United States,California,Woodland Hills,0.22166205887136126,0.16987605858584803,0.5646713533629375,0.2467560841233353,Q3,No,0.0,,Yes,0.5103020604120825,Yes,Yes,Fiber Optic,0.8117647058823528,No,No,Yes,No,No,No,No,No,Month-to-Month,Yes,Bank Withdrawal,0.6273631840796019,0.9999999999999998,Stayed,No,0.7362637362637362,0.701578830331332,,,2025-03-13,2022-12-13 00:00:00,0.36619718309859156,False,0.5961671990001389
7976-CICYS,Male,0.4918032786885246,No,No,No,No,0.0,United States,California,Woodland Hills,0.22214994308017572,0.17246315474343354,0.5624646892690305,0.3430286680471911,Q3,No,0.0,,Yes,0.5409081816363273,No,No,,0.0,No,No,No,No,No,No,No,No,Month-to-Month,Yes,Credit Card,0.024378109452736385,0.7499999999999999,Stayed,No,0.7802197802197801,0.22770736046253054,,,2025-03-13,2024-11-13 00:00:00,0.04225352112676062,False,0.18601583113456455
1036-GUDCL,Male,0.6557377049180328,No,No,Yes,Yes,0.3333333333333334,United States,California,Oak Park,0.22377622377622386,0.1739708678195327,0.5465216252784418,0.1406140167562741,Q3,Yes,0.09090909090909091,,Yes,0.7953590718143628,No,Yes,DSL,0.8941176470588235,Yes,Yes,No,Yes,Yes,Yes,Yes,Yes,Month-to-Month,Yes,Credit Card,0.6049751243781094,0.7499999999999999,Stayed,No,0.6043956043956044,0.7275961752279296,,,2025-03-13,2020-03-13 00:00:00,0.8309859154929576,True,0.6794889598666852
2005-DWQZJ,Female,0.1147540983606557,Yes,No,Yes,Yes,0.11111111111111112,United States,California,Stevenson Ranch,0.22442673605464308,0.19224617461129004,0.5624776486968209,0.09428728840929386,Q3,Yes,0.09090909090909091,,Yes,0.8535707141428286,No,No,,0.0,No,No,No,No,No,No,No,No,Two Year,No,Credit Card,0.007960199004975133,0.4999999999999999,Stayed,No,0.4615384615384615,0.25572603958194345,,,2025-03-13,2024-07-13 00:00:00,0.09859154929577468,False,0.28308568254409106
7815-PDTHL,Male,0.737704918032787,No,No,No,No,0.0,United States,California,Van Nuys,0.22767929744673937,0.17250727411493097,0.5806596269603977,0.3834280069152878,Q3,No,0.0,,Yes,0.8561712342468493,No,No,,0.0,No,No,No,No,No,No,No,No,Two Year,Yes,Credit Card,0.019402985074626955,0.4999999999999999,Stayed,No,0.43956043956043955,0.3286635534800978,,,2025-03-13,2022-04-13 00:00:00,0.4788732394366197,False,0.29197333703652273
9173-IVZVP,Female,0.4754098360655738,No,No,Yes,Yes,0.3333333333333334,United States,California,Sherman Oaks,0.22800455358594895,0.16917610209924222,0.5775361080820242,0.20968140281551,Q3,Yes,0.09090909090909091,,Yes,0.874374874974995,No,No,,0.0,No,No,No,No,No,No,No,No,Two Year,No,Credit Card,0.026368159203980113,0.9999999999999998,Stayed,No,0.6483516483516483,0.5005559261730042,,,2025-03-13,2020-10-13 00:00:00,0.732394366197183,False,0.3031523399527843
3635-JBPSG,Female,0.4918032786885246,No,No,No,No,0.0,United States,California,Van Nuys,0.22849243779476347,0.17433604864144747,0.5748267962583068,0.4752930448163839,Q3,No,0.0,,No,0.0,No,Yes,DSL,0.2705882352941176,No,Yes,No,No,No,Yes,Yes,Yes,Two Year,Yes,Credit Card,0.2044776119402985,0.7499999999999999,Stayed,No,0.5494505494505494,0.025572603958194273,,,2025-03-13,2023-12-13 00:00:00,0.19718309859154934,False,0.12394111928898754
7964-ZRKKG,Male,0.4098360655737705,No,No,Yes,No,0.0,United States,California,Van Nuys,0.22930557814278746,0.17250589206232955,0.5779212306193486,0.22450937553431996,Q3,Yes,0.09090909090909091,,Yes,0.7521504300860172,Yes,Yes,Fiber Optic,0.2705882352941176,No,Yes,No,No,Yes,No,No,Yes,One Year,Yes,Bank Withdrawal,0.6980099502487562,0.9999999999999998,Stayed,No,0.48351648351648346,0.9446297531687792,,,2025-03-13,2019-08-13 00:00:00,0.9295774647887323,True,0.7294125815858908
1724-IQWNM,Male,0.29508196721311475,No,No,No,Yes,0.11111111111111112,United States,California,Burbank,0.2444299886160352,0.17618204566960918,0.5919511467164525,0.24574918783365313,Q3,No,0.0,Offer E,Yes,0.17323464692938584,No,No,,0.0,No,No,No,No,No,No,No,No,Month-to-Month,Yes,Credit Card,0.010447761194029903,0.4999999999999999,Joined,No,0.4505494505494505,0.47431621080720476,,,2025-03-13,2025-02-13 00:00:00,0.0,False,0.04867379530620747
8217-QYOHV,Male,0.13114754098360654,Yes,No,No,No,0.0,United States,California,Burbank,0.24459261668563997,0.1720535356148043,0.5891537899253015,0.2776943974770599,Q3,No,0.0,Offer E,Yes,0.6185237047409482,No,Yes,Cable,0.48235294117647054,Yes,No,No,Yes,No,No,Yes,Yes,Month-to-Month,Yes,Credit Card,0.373134328358209,0.7499999999999999,Stayed,No,0.18681318681318682,0.565265732710696,,,2025-03-13,2024-10-13 00:00:00,0.05633802816901412,False,0.4563255103457853
