,churnreason,event_timestamp,customer_ids,gender,age,satisfactionscore,monthlycharge,avgmonthlygbdownload,churnlabel,avgmonthlylongdistancecharges,customerid,customer_tenure_months,customers_all_type_services,total_spent_bycustomer_yearly
19031,,,19396,Male,0.5245901639344263,0.4999999999999999,0.1666666666666666,0.2352941176470588,No,0.0,8582-KRHPJ,0.6901408450704225,False,0.0975558950145812
19032,,,19397,Female,0.0163934426229507,0.9999999999999998,0.8258706467661692,0.6117647058823529,No,0.8959791958391679,5811-IWXYM,0.7183098591549295,True,0.8685599222330233
19033,,,19398,Male,0.0327868852459016,0.4999999999999999,0.553233830845771,0.3058823529411764,No,0.5139027805561113,1506-YJTYT,0.6197183098591549,True,0.5456880988751562
19034,,,19399,Male,0.4918032786885246,0.4999999999999999,0.6945273631840796,0.2470588235294117,No,0.4482896579315863,4123-DVHPH,0.1126760563380282,False,0.6215109012637134
19035,,,19400,Female,0.4262295081967213,0.9999999999999998,0.0184079601990049,0.0,No,0.5251050210042009,2228-BZDEE,0.7464788732394365,False,0.1763643938341897
19036,,,19401,Female,0.4918032786885246,0.4999999999999999,0.9159203980099502,0.2705882352941176,No,0.4232846569313863,2789-CZANW,0.8873239436619718,True,0.7673239827801694
19037,,,19402,Female,0.6885245901639345,0.7499999999999999,0.6656716417910449,0.2235294117647058,No,0.3194638927785557,7596-LDUXP,0.1549295774647887,True,0.5566587973892515
19038,,,19403,Female,0.6721311475409837,0.4999999999999999,0.5502487562189055,0.176470588235294,No,0.8859771954390878,2192-OZITF,0.6197183098591549,False,0.6727537841966393
19039,,,19404,Male,0.4262295081967213,0.7499999999999999,0.2761194029850746,0.1647058823529411,No,0.270254050810162,5651-CPDND,0.1267605633802817,False,0.2677405915845021
19040,,,19405,Female,0.639344262295082,0.9999999999999998,0.0631840796019901,0.0,No,0.8533706741348269,1131-ALZWV,0.323943661971831,False,0.3215525621441466
19041,,,19406,Male,0.7049180327868853,0.7499999999999999,0.0149253731343284,0.0,No,0.6307261452290458,7729-XBTWX,0.9154929577464788,False,0.2105957505901958
19042,,,19407,Male,0.5245901639344263,0.4999999999999999,0.6776119402985074,0.1529411764705882,No,0.5461092218443688,9134-WYRVP,0.704225352112676,True,0.6436606026940702
19043,,,19408,Female,0.2622950819672131,0.4999999999999999,0.0721393034825871,0.0,No,0.8465693138627726,3284-SVCRO,0.6197183098591549,False,0.3254409109845854
19044,,,19409,Female,0.5737704918032787,0.4999999999999999,0.0074626865671642,0.0,No,0.2626525305061012,9732-OUYRN,0.676056338028169,False,0.0776281072073323
19045,,,19410,Female,0.4098360655737705,0.4999999999999999,0.0129353233830845,0.0,No,0.9993998799759952,0559-CKHUS,0.3943661971830985,False,0.3371753923066241
19046,,,19411,Male,0.6557377049180328,0.4999999999999999,0.9139303482587064,0.2588235294117647,No,0.2300460092018403,2931-SVLTV,0.5492957746478873,True,0.6988612692681572
19047,,,19412,Male,0.3770491803278688,0.7499999999999999,0.5124378109452736,0.2117647058823529,No,0.8023604720944189,7504-UWHNB,0.3380281690140845,False,0.617344813220386
19048,,,19413,Female,0.2459016393442623,0.7499999999999999,0.3218905472636816,0.0941176470588235,No,0.0,2582-FFFZR,0.295774647887324,False,0.2058741841410915
19049,,,19414,Male,0.2786885245901639,0.4999999999999999,0.4711442786069651,0.1058823529411764,No,0.0,8908-NMQTX,1.0,False,0.3100263852242744
19050,,,19415,Male,0.4098360655737705,0.7499999999999999,0.635323383084577,0.3529411764705882,No,0.0324064812962592,1431-AIDJQ,0.4507042253521127,True,0.4358422441327593
19051,,,19416,Female,0.0491803278688524,0.9999999999999998,0.6054726368159203,0.5411764705882353,No,0.3036607321464293,6288-LBEAR,0.3098591549295775,False,0.5091653936953202
19052,,,19417,Male,0.3770491803278688,0.4999999999999999,0.7203980099502487,0.2588235294117647,No,0.9487897579515904,8413-YNHNV,0.9577464788732394,True,0.8132898208582142
19053,,,19418,Female,0.2950819672131147,0.4999999999999999,0.0228855721393035,0.0,No,0.2254450890178035,5808-TOTXO,0.028169014084507,False,0.0754756283849465
19054,,,19419,Male,0.6885245901639345,0.4999999999999999,0.572139303482587,0.1529411764705882,No,0.3684736947389478,4369-NYSCF,0.7746478873239435,True,0.5084016108873768
19055,,,19420,Male,0.6885245901639345,0.7499999999999999,0.9129353233830846,0.1176470588235293,No,0.6623324664932987,6333-YDVLT,0.9014084507042252,True,0.8482155256214416
19056,,,19421,Male,0.5901639344262295,0.7499999999999999,0.0258706467661692,0.0,No,0.8965793158631726,5324-KTGCG,0.9859154929577464,False,0.3105124288293292
19057,,,19422,Female,0.6229508196721312,0.4999999999999999,0.5164179104477613,0.1176470588235293,No,0.6751350270054011,7394-LWLYN,0.0140845070422535,False,0.5759616719900015
19058,,,19423,Male,0.1475409836065573,0.4999999999999999,0.4895522388059702,0.6823529411764705,No,0.7811562312462492,6873-UDNLD,0.5492957746478873,False,0.5940147201777531
19059,,,19424,Male,0.4918032786885246,0.4999999999999999,0.0248756218905472,0.0,No,0.7257451490298059,2700-LUEVA,0.0,False,0.2505207610054159
19060,,,19425,Female,0.0983606557377049,0.7499999999999999,0.5139303482587065,0.4941176470588234,No,0.6199239847969593,0958-YHXGP,0.0845070422535211,False,0.5550617969726428
19061,,,19426,Female,0.6721311475409837,0.9999999999999998,0.3268656716417911,0.0588235294117646,No,0.6227245449089818,1101-SSWAG,0.1971830985915493,False,0.4254964588251632
19062,,,19427,Male,0.3934426229508196,0.9999999999999998,0.072636815920398,0.0,No,0.781756351270254,5743-KHMNA,0.9859154929577464,False,0.3032912095542285
19063,,,19428,Female,0.0491803278688524,0.4999999999999999,0.4154228855721393,0.8588235294117647,No,0.170634126825365,4194-FJARJ,0.7464788732394365,False,0.3303707818358561
19064,,,19429,Male,0.4590163934426229,0.7499999999999999,0.7194029850746269,0.2470588235294117,No,0.4484896979395879,5325-UWTWJ,0.4225352112676056,False,0.638939036244966
19065,,,19430,Female,0.4426229508196721,0.7499999999999999,0.5786069651741295,0.2352941176470588,No,0.7305461092218444,3969-GYXEL,0.1408450704225352,False,0.6385918622413556
19066,,,19431,Male,0.2459016393442623,0.7499999999999999,0.5049751243781094,0.188235294117647,No,0.6423284656931386,6992-TKNYO,0.5211267605633803,False,0.5565893625885293
19067,,,19432,Male,0.6229508196721312,0.9999999999999998,0.3024875621890547,0.2470588235294117,No,0.2708541708341668,4468-YDOVK,0.0563380281690141,False,0.2863491181780307
19068,,,19433,Female,0.5409836065573771,0.4999999999999999,0.6208955223880598,0.1529411764705882,No,0.4060812162432486,2200-DSAAL,0.943661971830986,True,0.5554784057769755
19069,,,19434,Male,0.0655737704918032,0.7499999999999999,0.0228855721393035,0.0,No,0.5289057811562312,4302-ZYFEL,0.9577464788732394,False,0.1808082210804054
19070,,,19435,Female,0.6065573770491803,0.4999999999999999,0.4791044776119403,0.3529411764705882,No,0.7271454290858173,9351-LZYGF,0.5774647887323944,False,0.5679766699069574
19071,,,19436,Female,0.2786885245901639,0.7499999999999999,0.8154228855721393,0.1058823529411764,No,0.3020604120824164,4366-CTOUZ,0.6901408450704225,True,0.6551173448132204
19072,,,19437,Male,0.0655737704918032,0.7499999999999999,0.2616915422885572,0.6,No,0.96999399879976,1518-OMDIK,0.4507042253521127,False,0.500555478405777
19073,,,19438,Female,0.3934426229508196,0.9999999999999998,0.0208955223880597,0.0,No,0.8315663132626525,6671-NGWON,0.0845070422535211,False,0.2844743785585335
19074,,,19439,Male,0.0327868852459016,0.4999999999999999,0.7318407960199005,0.3176470588235294,No,0.6917383476695338,0595-ITUDF,0.8873239436619718,False,0.7320511040133315
19075,,,19440,Male,0.4590163934426229,0.7499999999999999,0.0194029850746269,0.0,No,0.9435887177435488,1955-IBMMB,0.8169014084507041,False,0.32231634495209
19076,,,19441,Female,0.180327868852459,0.4999999999999999,0.3194029850746269,1.0,No,0.8533706741348269,0096-BXERS,0.0704225352112676,False,0.5003471740036105
19077,,,19442,Female,0.4098360655737705,0.7499999999999999,0.0054726368159204,0.0,No,0.1322264452890577,3806-YAZOV,0.028169014084507,False,0.0309679211220664
19078,,,19443,Female,0.0327868852459016,0.7499999999999999,0.0218905472636816,0.0,No,0.248249649929986,7998-ZLXWN,0.1971830985915493,False,0.0826968476600471
19079,,,19444,Male,0.6557377049180328,0.4999999999999999,0.4626865671641791,0.2470588235294117,No,0.2664532906581316,6253-WRFHY,0.1690140845070423,True,0.3966115817247604
19080,,,19445,Female,0.3442622950819672,0.9999999999999998,0.8004975124378109,0.2235294117647058,No,0.2890578115623124,9133-AYJZG,0.3098591549295775,True,0.6401888626579643
19081,,,19446,Male,0.2622950819672131,0.4999999999999999,0.4029850746268656,0.1058823529411764,No,0.1600320064012802,8680-CGLTP,0.3943661971830985,False,0.3180113873073184
19082,,,19447,Female,0.7049180327868853,0.4999999999999999,0.0243781094527363,0.0,No,0.5837167433486697,8430-TWCBX,0.676056338028169,False,0.2008748784890986
19083,,,19448,Female,0.0983606557377049,0.7499999999999999,0.6701492537313433,0.6,No,0.856371274254851,5018-GWURO,0.7746478873239435,True,0.7461463685599223
19084,,,19449,Female,0.5081967213114754,0.4999999999999999,0.617412935323383,0.3058823529411764,No,0.6269253850770153,6741-QRLUP,0.8732394366197183,False,0.6297042077489239
19085,,,19450,Male,0.5245901639344263,0.7499999999999999,0.6124378109452736,0.2352941176470588,No,0.2014402880576115,4737-HOBAX,0.8732394366197183,True,0.4785446465768643
19086,,,19451,Female,0.5901639344262295,0.7499999999999999,0.6233830845771144,0.2235294117647058,No,0.2254450890178035,8200-KLNYW,0.2816901408450704,True,0.4945146507429523
19087,,,19452,Male,0.1967213114754098,0.9999999999999998,0.0621890547263681,0.0,No,0.9741948389677936,3372-CDXFJ,0.1690140845070423,False,0.3627968337730871
19088,,,19453,Male,0.0983606557377049,0.4999999999999999,0.0189054726368159,0.0,No,0.3726745349069813,4781-ZXYGU,0.0,False,0.1238022496875433
19089,,,19454,Female,0.5409836065573771,0.7499999999999999,0.017910447761194,0.0,No,0.26125225045009,7632-YUTXB,0.3380281690140845,False,0.0844327176781001
19090,,,19455,Male,0.737704918032787,0.9999999999999998,0.0134328358208956,0.0,No,0.3226645329065812,2718-YSKCS,0.9859154929577464,False,0.1026246354672961
19091,,,19456,Male,0.1311475409836065,0.4999999999999999,0.9557213930348258,0.8588235294117647,No,0.0864172834566913,9896-UYMIE,0.9154929577464788,True,0.678169698652965
19092,,,19457,Female,0.1311475409836065,0.4999999999999999,0.8164179104477611,0.5529411764705882,No,0.0206041208241648,0853-NWIFK,0.6197183098591549,True,0.558116928204416
19093,,,19458,Female,0.0163934426229507,0.4999999999999999,0.6144278606965174,0.4823529411764705,No,0.9021804360872174,8212-CRQXP,0.295774647887324,True,0.7231634495208998
19094,,,19459,Female,0.6229508196721312,0.9999999999999998,0.0258706467661692,0.0,No,0.1582316463292658,6980-CDGFC,0.9295774647887324,False,0.0542285793639771
19095,,,19460,Female,0.180327868852459,0.7499999999999999,0.7134328358208956,0.9647058823529412,No,0.5673134626925385,7691-XVTZH,0.943661971830986,True,0.6760172198305792
19096,,,19461,Female,0.0655737704918032,0.7499999999999999,0.0174129353233831,0.0,No,0.4010802160432086,2520-SGTTA,0.1267605633802817,False,0.1326204693792528
19097,,,19462,Male,0.2459016393442623,0.4999999999999999,0.6144278606965174,0.2117647058823529,No,0.6805361072214443,1088-CNNKB,0.8732394366197183,False,0.6462296903207889
19098,,,19463,Male,0.1967213114754098,0.9999999999999998,0.0208955223880597,0.0,No,0.4506901380276055,1930-BZLHI,0.2816901408450704,False,0.1522705179836134
19099,,,19464,Male,0.0327868852459016,0.4999999999999999,0.0199004975124378,0.0,No,0.9451890378075616,5868-YTYKS,0.0,False,0.3232189973614776
19100,,,19465,Female,0.639344262295082,0.4999999999999999,0.0114427860696517,0.0,No,0.6015203040608121,3525-DVKFN,0.2253521126760563,False,0.1980280516594917
19101,,,19466,Male,0.4262295081967213,0.4999999999999999,0.8174129353233831,0.2235294117647058,No,0.3452690538107621,1482-OXZSY,0.4084507042253521,True,0.6715039577836412
19102,,,19467,Male,0.0327868852459016,0.4999999999999999,0.3950248756218906,0.9647058823529412,No,0.8517703540708141,0377-JBKKT,0.295774647887324,False,0.5525621441466464
19103,,,19468,Female,0.2295081967213114,0.9999999999999998,0.4104477611940298,0.2352941176470588,No,0.7839567913582716,5778-BVOFB,0.1126760563380282,True,0.5397861408137758
19104,,,19469,Male,0.6229508196721312,0.9999999999999998,0.0094527363184079,0.0,No,0.6557311462292459,3373-YZZYM,0.0,False,0.2154561866407443
19105,,,19470,Male,0.3442622950819672,0.7499999999999999,0.4109452736318407,0.2117647058823529,No,0.2370474094818963,0228-MAUWC,0.2535211267605634,False,0.3502985696431051
19106,,,19471,Female,0.2295081967213114,0.4999999999999999,0.8527363184079602,0.0941176470588235,No,0.8855771154230847,7663-YJHSN,1.0,True,0.8836967087904457
19107,,,19472,Male,0.4918032786885246,0.4999999999999999,0.5044776119402985,0.3411764705882352,No,0.4534906981396279,4915-BFSXL,0.9718309859154928,True,0.4906957367032357
19108,,,19473,Female,0.2295081967213114,0.4999999999999999,0.844278606965174,0.2352941176470588,No,0.8629725945189037,3086-RUCRN,0.9154929577464788,False,0.8699486182474657
19109,,,19474,Female,0.0163934426229507,0.4999999999999999,0.0641791044776119,0.8941176470588235,No,0.0,5215-LNLDJ,0.0845070422535211,False,0.0260380502707957
19110,,,19475,Female,0.1639344262295082,0.4999999999999999,0.4398009950248757,0.6,No,0.6657331466293259,0257-KXZGU,0.4366197183098591,False,0.5192334398000278
19111,,,19476,Male,0.0327868852459016,0.9999999999999998,0.7094527363184079,0.6941176470588235,No,0.5583116623324664,1307-ATKGB,0.323943661971831,False,0.6701152617691988
19112,,,19477,Female,0.3934426229508196,0.7499999999999999,0.6034825870646767,0.0470588235294117,No,0.8483696739347869,3714-XPXBW,0.5070422535211268,True,0.6968476600472158
19113,,,19478,Male,0.6885245901639345,0.4999999999999999,0.0208955223880597,0.0,No,0.2874574914982996,1850-AKQEP,0.0985915492957746,False,0.0956117205943618
19114,,,19479,Female,0.1147540983606557,0.4999999999999999,0.5293532338308458,0.8588235294117647,No,0.7799559911982397,2824-DXNKN,1.0,True,0.6213720316622691
19115,,,19480,Female,0.6065573770491803,0.9999999999999998,0.7601990049751244,0.0235294117647058,No,0.2100420084016803,0848-ZGQIJ,0.2112676056338028,True,0.5846410220802667
19116,,,19481,Female,0.4098360655737705,0.4999999999999999,0.3149253731343283,0.1647058823529411,No,0.0,3621-CHYVB,0.7887323943661971,False,0.2010137480905429
19117,,,19482,Male,0.3442622950819672,0.4999999999999999,0.0716417910447761,0.0,No,0.6445289057811562,8042-RNLKO,0.9154929577464788,False,0.2549645882516317
19118,,,19483,Female,0.3114754098360656,0.4999999999999999,0.0248756218905472,0.0,No,0.173634726945389,5372-FBKBN,0.2816901408450704,False,0.0588807110123593
19119,,,19484,Male,0.3934426229508196,0.4999999999999999,0.4761194029850746,0.176470588235294,No,0.7543508701740349,0420-TXVSG,0.9154929577464788,False,0.5753367587835023
19120,,,19485,Female,0.1639344262295082,0.4999999999999999,0.5686567164179105,0.6117647058823529,No,0.1520304060812162,6217-TOWGS,0.2253521126760563,True,0.4308429384807665
19121,,,19486,Female,0.5737704918032787,0.4999999999999999,0.0278606965174129,0.0,No,0.8611722344468893,1045-LTCYT,0.0985915492957746,False,0.2996111651159561
19122,,,19487,Male,0.0,0.4999999999999999,0.508457711442786,0.3058823529411764,No,0.7279455891178236,1544-JJMYL,0.3661971830985915,True,0.5887376753228718
19123,,,19488,Male,0.1475409836065573,0.4999999999999999,0.7024875621890546,0.5647058823529412,No,0.2794558911782356,4636-JGAAI,0.4647887323943662,False,0.5684627135120122
19124,,,19489,Male,0.4098360655737705,0.9999999999999998,0.7835820895522387,0.188235294117647,No,0.2434486897379475,6874-SGLHU,0.4084507042253521,True,0.6125538119705597
19125,,,19490,Male,0.0,0.9999999999999998,0.4791044776119403,0.6,No,0.9145829165833166,5951-AOFIH,0.4507042253521127,True,0.6330370781835857
19126,,,19491,Male,0.5409836065573771,0.4999999999999999,0.5069651741293533,0.8941176470588235,No,0.0592118423684737,3059-NGMXB,0.1830985915492958,False,0.3555756144979863
19127,,,19492,Female,0.180327868852459,0.7499999999999999,0.6094527363184079,0.8117647058823528,No,0.5447089417883577,8652-YHIYU,0.2112676056338028,False,0.5956117205943618
19128,,,19493,Female,0.4918032786885246,0.4999999999999999,0.8199004975124379,0.3176470588235294,No,0.2222444488897779,5278-PNYOX,0.676056338028169,True,0.6305374253575893
19129,,,19494,Female,0.4098360655737705,0.4999999999999999,0.6114427860696517,0.2235294117647058,No,0.1672334466893378,3486-HOOGQ,0.9718309859154928,True,0.4659769476461602
19130,,,19495,Female,0.4918032786885246,0.4999999999999999,0.4293532338308458,0.1999999999999999,No,0.9333866773354672,5061-PBXFW,0.4366197183098591,False,0.6048465490904041
19131,,,19496,Female,0.2622950819672131,0.7499999999999999,0.5129353233830846,0.2352941176470588,No,0.6825365073014602,8630-FJLIB,0.2394366197183098,False,0.5761005415914456
19132,,,19497,Male,0.1147540983606557,0.4999999999999999,0.2218905472636816,0.8117647058823528,No,0.0,3891-NLXJB,0.5070422535211268,False,0.1360922094153589
19133,,,19498,Female,0.2786885245901639,0.9999999999999998,0.5711442786069653,0.2588235294117647,No,0.4700940188037607,4749-OJKQU,0.0422535211267606,False,0.5429801416469936
19134,,,19499,Female,0.0,0.4999999999999999,0.7208955223880598,0.6117647058823529,No,0.5567113422684536,0577-WHMEV,0.2112676056338028,False,0.6775447854464659
19135,,,19500,Male,0.1967213114754098,0.9999999999999998,0.6194029850746269,0.0941176470588235,No,0.9343868773754752,5453-AXEPF,0.2253521126760563,False,0.7378141924732676
19136,,,19501,Female,0.5409836065573771,0.4999999999999999,0.4213930348258706,0.2352941176470588,No,0.7297459491898379,3639-XJHKQ,0.2535211267605634,False,0.5286071378975142
19137,,,19502,Male,0.1311475409836065,0.4999999999999999,0.8248756218905473,0.5647058823529412,No,0.2010402080416083,3716-LRGXK,0.8309859154929576,True,0.6266490765171504
19138,,,19503,Male,0.4426229508196721,0.7499999999999999,0.0666666666666667,0.0,No,0.3370674134826965,2263-SFSQZ,0.704225352112676,False,0.1447715595056241
19139,,,19504,Male,0.180327868852459,0.4999999999999999,0.0203980099502487,0.0,No,0.3836767353470693,9950-MTGYX,0.380281690140845,False,0.1286626857380919
19140,,,19505,Male,0.737704918032787,0.9999999999999998,0.4154228855721393,0.1529411764705882,No,0.4328865773154631,3397-AVTKU,0.5915492957746479,False,0.421399805582558
